qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
KID71453.1	898.119324444	39.9979034272	59	8820	0.956284858802	0.0132739124282	9.77718873736e-05	DNA-damage-repair/toleration protein DRT111, chloroplastic	
KID71454.1	3302.54660149	7.84682565064	12	131	1.91653846035	0.0103947520749	0.000530057741436	Meiotic expression up-regulated protein 10	
KID71455.1	674.827342057	66.0599842364	96	25486	0.902617596088	0.080534641017	0.000164976289483	DNA-3-methyladenine glycosylase ii	
KID71456.1	2075.48009427	43.0149892206	59	1046	1.47376927015	0.101086014199	8.2245586028e-05	Small nuclear ribonucleo protein SmF	
KID71456.1	2023.46892687	4.30055776221	6	11	1.40902412205	0.0181280210593	0.00143500721703	Related to snRNP protein SMX3	
KID71456.1	440.816433543	20.6951507668	29	5366	0.786268668854	0.0376250422846	4.11512813974e-05	Sm domain-containing protein	
KID71456.1	62.1126403621	0.708843541707	1	317	0.615184966803	0.000641320302628	5.44877062556e-07	LSM domain-containing protein	
KID71457.1	3170.60369375	36.4713644856	49	591	1.87265737037	0.0271926798213	0.000188628434597	Mannan polymerase II complex ANP1 subunit	
KID71458.1	3944.69795441	31.5619420502	45	243	2.32313950338	0.292700796507	0.00644497341302	Vacuolar-sorting protein SNF7	
KID71458.1	2858.84632587	10.7828714396	14	54	1.8413534415	0.203424269506	2.4157828032e-06	ESCRT-III component	
KID71458.1	219.000132936	0.701990913002	1	39	0.681331372737	0.00704019203185	8.89295764475e-07	Charged multivesicular body protein 4	
KID71458.1	151.946256723	1.40825435466	2	326	0.650778502689	0.0	0.0	Vacuolar-sorting protein-like protein	
KID71460.1	285.141963809	18.3065069936	26	38268	0.71074566228	0.0126204962344	6.8762754886e-07	MFS general substrate transporter	
KID71462.1	172.193862499	66.4436487017	97	394535	0.758918235859	0.188739773793	0.000430537482804	Dual specificity tyrosine-phosphorylation regulated kinase 2	
KID71463.1	4159.94400611	15.7814912305	24	161	2.2743281567	0.0383511419588	0.00122245113708	Integral peroxisomal membrane peroxin	PEX29
KID71463.1	281.085498939	0.661739400311	1	62	0.70247162801	7.06164931997e-05	8.46720541963e-08	Pex24p domain-containing protein (Fragment)	PEX29
KID71464.1	731.015325143	51.6712466529	76	17176	0.923943547832	0.078368784115	9.81097018104e-05	Geranylgeranyl pyrophosphate synthetase	
KID71465.1	1561.46900671	33.047236836	44	2130	1.2637975679	0.0928396562203	0.00024737114547	Cell division control	
KID71465.1	10.0452049062	0.808087393111	1	30144	0.59783543603	0.00720255454979	7.78797676307e-09	Protein-tyrosine phosphatase	
KID71466.1	3.91431298658e-14	0.638570219311	1	24	0.590679112571	0.00128132449561	5.29436417858e-07	Cortical protein marker for cell polarity domain-containing protein	
KID71467.1	388.160398833	4.50695571821	6	2674	0.912234037049	0.315037410693	2.49240928342e-06	Trypsin-like serine protease	
KID71467.1	63.4865252942	2.3850991748	3	27960	0.697069045792	0.154102674692	9.04367255129e-07	Peptidase S1/S6, chymotrypsin/Hap	
KID71468.1	2528.47322897	42.2302047509	58	1098	1.69489565283	0.176190512631	0.00626947714307	Indoleamine-dioxygenase	IDO1
KID71470.1	372.335758936	33.4744910731	53	45577	0.800127429724	0.115455887577	7.52866716491e-05	Periplasmic alpha-carbonic anhydrase	
KID71471.1	172.657495003	7.01068656596	9	36226	0.677600712857	0.0349764911959	8.7260931578e-06	Triacylglycerol lipase	
KID71472.1	473.365772905	50.3785305174	80	43001	0.828695685425	0.0931113011261	1.9333297734e-05	L-aminoadipate-semialdehyde dehydrogenase	
KID71473.1	260.116228716	2.25342383136	3	1474	0.7013126102	0.0137093465465	8.25221278362e-06	Heterokaryon incompatibility	
KID71473.1	168.542146194	5.58085968143	7	21529	0.66302241366	0.0105764736794	1.20663578632e-06	Ankyrin and HET domain protein (Fragment)	
KID71474.1	274.310476459	60.1564697141	90	144222	0.799992834111	0.189184828662	3.42168192204e-05	Carnitinyl-CoA dehydratase	
KID71475.1	3277.14639453	8.16814121845	12	135	1.90401523938	0.00595502692974	2.58648627959e-05	MUC1 Extracellular alpha-1,4-glucan glucosidase	
KID71476.1	3697.41590811	67.6513508152	88	705	2.30466030629	0.444701047825	0.000119385016835	Ketol-acid reductoisomerase, mitochondrial	
KID71476.1	261.716528604	0.80655656507	1	20	0.697536490148	0.0053766359352	1.30830321737e-05	Acetohydroxy acid isomeroreductase	
KID71476.1	101.572885409	4.6707775118	6	4448	0.645652968698	0.028346709941	2.91328102716e-06	Ketol-acid reductoisomerase	
KID71477.1	1434.10130135	23.8942201112	36	2097	1.18199773539	0.0346346751954	4.18498205013e-05	Ran-binding protein 9	RANBP10
KID71478.1	3135.06173089	13.0919496127	21	258	1.85506316981	0.0208272956625	5.37451921079e-07	Mitochondrial outer membrane protein (Sam35)	MTX1
KID71479.1	764.915132917	1.94250550519	3	41	0.905269352709	0.0175533436302	1.37092655656e-06	Putative pyridoxine 4-dehydrogenase	
KID71479.1	187.142245021	22.7393116298	35	93751	0.766736606598	0.192225688009	4.69721044961e-06	Pyridoxal reductase	
KID71479.1	174.089966211	3.07738695086	5	1986	0.752196031176	0.174641462583	3.47612254218e-06	Aldo keto reductase	
KID71479.1	253.72939725	0.628440905093	1	39	0.692648583155	0.00218268723503	1.02978949513e-09	NAD(P)-linked oxidoreductase	
KID71479.1	122.600772589	0.76113965767	1	245	0.639040309036	0.0	0.0	Aldo/keto reductase, putative	
KID71480.1	837.591574417	0.60353808452	1	41	1.01327835388	0.166493632337	4.9488410879e-06	Chloramphenicol acetyltransferase-like domain protein	
KID71481.1	1139.16759349	63.9943150154	97	9015	1.05041677588	0.00896171888594	1.37375931416e-06	1,3-beta-glucanosyltransferase	
KID71482.1	2668.30081048	4.97460579982	8	113	1.86555578234	0.392896627971	1.22660357128e-05	Thiol methyltransferase	
KID71482.1	24.8359263755	0.796891082755	1	33347	0.656516061113	0.10675787728	7.80202354897e-07	Adenylosuccinate synthetase	
KID71483.1	197.460661283	37.6140002109	60	185932	0.690015717219	0.0396786263905	8.90359449096e-05	Dehydrogenase with different specificitie	
KID71484.1	1304.16297627	1.89676160427	3	13	1.15724560941	0.08599953528	3.32601285477e-05	Thiocyanate methyltransferase 1	HOL3
KID71484.1	418.716108232	12.0237331327	17	5067	0.814535564099	0.107627604368	0.00032452452541	Thiopurine S-methyltransferase	HOL3
KID71484.1	281.731691326	15.7560838556	25	19214	0.781138231803	0.14801009824	1.01602462588e-05	S-adenosyl-L-methionine-dependent methyltransferase	HOL3
KID71485.1	1273.05827234	65.9477672555	98	7320	1.21940212513	0.226682296546	0.00185995133434	OTU domain-containing protein 2	
KID71486.1	2549.52487317	19.9187341921	30	557	1.62120543406	0.0214795168556	0.000567043024086	Anucleate primary sterigmata protein A	
KID71487.1	317.452022201	23.4159058998	34	40603	0.751125598602	0.0644234964429	1.68303413427e-05	Haloacid dehalogenase	
KID71488.1	1036.34792142	7.11829018338	9	1016	1.00877198614	0.00798643290312	4.06867429085e-07	Small GTPase Ras type	
KID71489.1	4175.84528797	49.3183925106	74	512	2.39708673808	0.256862476054	0.0305755290293	Membrane protein OPY2 long isoform	
KID71490.1	1503.0351391	74.3866904062	98	5257	1.31716442512	0.237631103243	0.000294238022592	Chitin synthase	
KID71491.1	1419.15041893	45.2538707536	59	3322	1.29257463011	0.254335548585	0.00583108959023	Ubiquitin-conjugating enzyme	UBC12
KID71491.1	802.853904238	1.53868315974	2	12	0.933332300759	0.0418691513609	4.44210863393e-06	Nedd8 conjugating enzyme	UBC12
KID71491.1	123.213907554	1.56807112758	2	529	0.639285563022	0.0	0.0	Ubiquitin-conjugating enzyme/RWD-like protein	UBC12
KID71492.1	639.599776822	69.018915144	98	28979	0.871672839853	0.0487393884776	5.26615785586e-05	Pyridoxal-phosphate dependent enzyme	SRR
KID71493.1	127.924161961	62.399641433	96	704536	0.680041882295	0.073342884751	2.44296104522e-05	MFS multidrug resistance transporter	
KID71494.1	178.431271624	8.03621275442	12	44498	0.668970728671	0.0143362262657	1.00503786819e-06	Gamma-glutamyl phosphate reductase	
KID71495.1	2203.60950766	73.4946339161	100	2495	1.55715585038	0.161719775536	2.83140123104e-05	Replication protein A subunit	
KID71496.1	191.13226799	60.7490523512	86	284351	0.754869272308	0.166799996281	0.000618354136326	Dienelactone hydrolase	
KID71497.1	473.506647377	34.9946177427	48	25939	0.799315434504	0.0375705951	1.80075091696e-05	Zinc-binding dehydrogenase	
KID71498.1	7824.196564	26.4479450023	39	77	3.77864936371	0.111252363452	0.000349273921997	Clock-controlled protein 6	
KID71499.1	333.420933554	45.7273814035	63	68524	0.743248107498	0.0375088969907	9.33551808806e-07	Acyl-CoA synthetase short-chain	
KID71500.1	522.63588267	12.2095212533	17	7446	0.811405797035	0.0233041322988	1.26924511507e-05	Breast cancer suppressor protein BRCT, putative	
KID71501.1	1322.9863741	63.267018493	93	6415	1.15064114559	0.0592486449485	0.00224070658095	Cell pattern formation-associated protein stuA	STUA
KID71502.1	763.319359173	66.4198631073	96	19384	1.12806095082	0.43911700012	5.98542548913e-05	Glutamine-dependent NAD(+) synthetase	
KID71502.1	59.7575293326	0.621690622055	1	277	0.614772502922	0.00164054939778	4.19840600442e-10	NAD+ synthase (Glutamine-hydrolysing)	
KID71502.1	17.4057582872	1.2554558875	2	13166	0.599548207384	0.00487905023223	3.72320971409e-07	CN hydrolase domain-containing protein (Fragment)	
KID71503.1	4908.55780805	5.30049924356	8	40	2.56018900573	0.012765442441	9.90101943774e-06	Kinetoplast-associated protein kap	
KID71504.1	265.280430191	66.9071504935	94	161420	0.771822662323	0.142849200437	2.07007468843e-05	L-rhamnono-gamma-lactonase	
KID71505.1	346.846768297	18.4001275334	26	26140	0.735015527365	0.0117975499855	0.00120592767763	GTP-binding protein EsdC	
KID71506.1	576.7218296	6.9644354684	11	505	0.844362399145	0.0446646966	6.89053381369e-05	Nitrate assimilation regulatory protein nirA	
KID71506.1	445.526501194	1.95964776163	3	67	0.796245735615	0.0528964456699	9.46627462152e-07	N-terminal fungal transcription regulatory domain-containing protein	
KID71506.1	336.90482229	4.45318828014	7	605	0.76923353661	0.0839086923013	3.87262089744e-08	Zn(2)-C6 fungal-type DNA-binding domain protein (Fragment)	
KID71506.1	223.26010345	36.4766918545	58	92304	0.67930404138	0.0	0.0	Zn(2)-C6 fungal-type domain-containing protein (Fragment)	
KID71506.1	155.067078807	1.3693053791	2	270	0.67778214138	0.0485949202654	1.05834503235e-07	Zn(2)-Cys(6) zinc finger domain protein	
KID71506.1	92.8023836996	3.16158947077	5	4015	0.653438511997	0.0496557357369	9.28835866839e-07	C6 transcription factor	
KID71506.1	67.9851081037	0.652627457932	1	319	0.618538775738	0.00253716517465	1.74769621535e-06	Zn2Cys6 transcriptional regulator	
KID71507.1	245.253473226	54.5323203255	78	156662	0.78825014567	0.1889556817	0.000112253947339	Metal dependent phosphohydrolase	
KID71508.1	140.004419661	10.0983809744	15	90984	0.646001767864	0.0	0.0	F-box domain-containing protein	
KID71511.1	2688.55489152	68.0652767832	94	1500	1.72335954744	0.109301634425	0.000386229485803	U1 small nuclear ribonucleoprotein C	
KID71511.1	301.179194852	3.13158002678	4	253	0.710471677941	0.0	0.0	Matrin-type domain-containing protein (Fragment)	
KID71512.1	1158.42509612	57.6491618991	79	7139	1.08761049772	0.0645974308465	0.000191046024968	Endoplasmic reticulum vesicle protein 25	
KID71513.1	2821.29461523	61.1644902279	93	1345	1.77278779568	0.102395422824	1.87748128902e-05	Succinate dehydrogenase assembly factor 2, mitochondrial	
KID71513.1	1291.53461375	2.41431623882	3	4	1.11079757472	0.00789369496095	3.54457688176e-06	Early meiotic induction protein 5 (Fragment)	
KID71514.1	4860.08205978	11.8574924063	19	81	2.78692209881	0.475678538678	0.0389824700024	Kinetochore protein mis13	MIS13
KID71515.1	622.459885382	67.409483389	97	30290	0.911674735421	0.137135132489	0.000458052453891	Basic-leucine zipper transcription factor	
KID71516.1	156.328686839	20.8630368439	31	90200	0.890498750258	0.448992995141	4.94048637143e-05	Glutathione S-transferase	
KID71516.1	350.243010534	15.2467919325	24	9612	0.836096899974	0.199988838989	0.000280554836084	GST N-terminal domain-containing protein	
KID71517.1	131.351774753	14.0893328531	23	160761	0.647304986833	0.0089879342157	3.35898645554e-05	Zinc knuckle transcription factor	
KID71518.1	667.531757774	54.1018360437	79	21147	1.04274433112	0.350428593239	0.000223679727254	Serine carboxypeptidase	KEX1
KID71519.1	1937.15288891	9.81886091189	13	138	1.40450886098	0.0746235145978	0.00486213412558	DUF431 domain protein (Fragment)	SFM1
KID71519.1	1827.88740028	5.05008343785	7	41	1.34989410642	0.0540660895724	0.00420594167945	Protein arginine N-methyltransferase SFM1	SFM1
KID71519.1	1401.67466241	12.9289948949	18	457	1.21122139364	0.114247932834	6.21394140398e-06	Carboxypeptidase D	SFM1
KID71519.1	5.52330269341	0.80758018566	1	107315	0.594577599356	0.00446844949025	2.43567584036e-09	Methyltransferase	SFM1
KID71521.1	60.1919133903	5.4730456528	7	231236	0.650771258024	0.0692348837548	2.13875041179e-07	Acetyltransferase	
KID71522.1	1549.49673306	50.2519054135	84	3996	1.42768291876	0.410989981376	0.00297677011918	Spx domain-containing	
KID71522.1	218.93888264	1.74018526536	3	240	0.689181799966	0.0218985651304	3.69563570299e-07	Vacuolar transporter chaperone 4	
KID71523.1	600.42245741	38.3090166652	63	13325	0.94153553046	0.21009990339	0.000679934962429	SIS domain-containing protein	
KID71523.1	316.847563958	12.6320552645	18	5202	0.789097643135	0.136525557702	3.59849527806e-06	Sugar isomerase	
KID71523.1	121.163155977	6.58721139205	11	9664	0.668135236201	0.0559809985177	2.22981480891e-06	Arabinose 5-phosphate isomerase GutQ	
KID71523.1	144.177567089	1.22679848135	2	237	0.665190222039	0.0330549797998	2.79546035743e-06	Putative phosphosugar isomerase	
KID71524.1	1641.11317351	66.854273642	99	4435	1.38004093574	0.251993172777	0.00196423804866	Neutral/alkaline nonlysosomal ceramidase	NCER3
KID71525.1	2892.54181599	27.9393759567	46	652	1.79277812102	0.0863418810535	9.8831120194e-06	Peptide N-acetyl-beta-D-glucosaminyl asparaginase amidase A	
KID71526.1	1696.54079732	9.25349585148	14	467	1.42076229302	0.28706540078	6.55841346885e-05	Glycosyltransferase family 31	
KID71526.1	1012.8677507	0.808416472859	1	7	1.02104850788	0.0488705774499	7.74114106183e-08	Fringe-like glycosyl transferase family protein	
KID71527.1	189.036285928	19.177001053	29	97165	0.667209333912	0.00300909346627	1.59068656089e-10	F-box domain-containing protein (Fragment)	
KID71528.1	767.418313766	20.7592463869	27	5557	0.906776813802	0.018508284575	4.87354215601e-06	Cytoplasmic dynein light chain	
KID71529.1	1040.5407081	73.8538270503	95	10638	1.04640488139	0.0758252178841	6.16334041758e-05	Vacuolar transporter chaperone	
KID71530.1	1141.6682542	16.2596344143	27	2168	1.52363601968	0.899822604171	0.00313688964656	Alba domain-containing	
KID71530.1	1064.69767614	2.43701344904	4	56	1.01587907046	0.0	0.0	DNA/RNA-binding protein Alba-like protein	
KID71531.1	7203.70097937	11.784637642	18	42	3.47774393849	0.01181572325	6.0670938352e-05	Ada hat complex component 1	
KID71532.1	3312.4199423	9.65970670744	14	143	2.04518173299	0.245682201491	0.000109464033766	GPI anchored serine-threonine rich protein (Fragment)	
KID71532.1	32.5918526169	0.600056163962	1	5691	0.612133951157	0.0171644499477	2.5818968032e-06	CFEM domain-containing protein	
KID71533.1	952.164117852	30.5018663912	42	5606	0.991192064416	0.0383514492408	7.45888876011e-06	Actin cortical patch component	
KID71534.1	3056.0812573	64.6975527665	97	1254	1.90932065749	0.182672128574	0.00359632106287	UDP-N-acetylglucosamine transferase subunit ALG13	ALG13
KID71535.1	328.840842339	14.8447537373	26	28565	0.724761552724	0.00608516800634	3.83723210465e-06	Xylose isomerase	RSM24
KID71536.1	365.360303438	66.2983451048	97	86090	0.858915212036	0.231641475459	5.54333567042e-05	Aldehyde dehydrogenase	
KID71536.1	222.124073567	0.644109971986	1	22	0.679135739652	0.000539830435649	4.72677187606e-09	Beta-apo-4'-carotenal oxygenase	
KID71536.1	7.71996955735	0.642312407834	1	17567	0.593894341304	0.00152141880989	7.557591823e-08	Aldedh domain-containing protein	
KID71537.1	2067.01130248	38.1911380576	53	1503	1.43856207273	0.0410437213341	0.000218971496236	Exoribonuclease	
KID71538.1	3352.67059542	9.05012006172	12	129	1.94336150688	0.0231944933416	9.36200034268e-06	Exosome complex exonuclease	
KID71539.1	1445.99944724	70.3937689199	99	5733	1.21936979415	0.0961393406425	0.000808235612587	AP-3 adaptor complex subunit mu	AP3M1
KID71540.1	461.779502856	39.8889618153	57	32325	0.809888307711	0.0663691925953	4.17246700129e-05	Malonyl CoA-acyl carrier protein transacylase	FABD
KID71541.1	2068.01595493	11.5675481173	16	453	1.42344506594	0.011769997003	2.92777026955e-05	Trafficking particle complex subunit 2	TRAPPC2L
KID71542.1	5121.99725344	15.2444976771	21	80	2.71512959486	0.144019947243	6.07218899899e-06	Mitochondrial ATPase	
KID71542.1	851.196079052	3.39892833018	5	144	0.943511143371	0.0245808528337	0.000242987416749	Lactation elevated protein 1	
KID71543.1	1282.97064652	24.8096965852	35	2566	1.11751061973	0.0270119298644	0.000301914578314	Nuclear pore complex subunit	
KID71544.1	2373.26447788	15.6574622771	22	390	1.60229289504	0.118843333451	6.85784301433e-06	Eukaryotic translation initiation factor 2 beta subunit	
KID71544.1	1075.95796448	2.21579789872	3	38	1.02866525475	0.0156262269337	8.43409633073e-06	Domain found in IF2B/IF5	
KID71546.1	3132.56927688	16.4418274297	25	88	1.90937339206	0.125180206163	8.6022990028e-06	Non-classical export protein 2	NCE102
KID71546.1	682.378410121	30.4981873745	47	6380	0.960609496742	0.184222020445	0.00102309287025	MARVEL domain-containing protein	NCE102
KID71546.1	822.177596587	3.84880028494	5	70	0.929936318503	0.0208778863423	5.353182577e-09	Membrane-associating domain protein	NCE102
KID71547.1	1.1484704075e-14	0.802745523453	1	13	0.722277771363	0.249580677625	6.1107008016e-07	Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A (Fragment)	
KID71548.1	3250.58981312	20.4956058137	30	341	1.92817353106	0.0715462897749	0.000903611737973	Peptide alpha-N-acetyltransferase	
KID71551.1	325.872291375	22.5000134193	33	37344	0.744560740634	0.0456826277798	1.5680305405e-06	Tyrosine-protein phosphatase	
KID71552.1	244.182192586	42.621022038	63	127378	0.757909214232	0.132516239857	0.000136503658726	Amidohydrolase YtcJ	
KID71553.1	223.835517538	21.9431195899	31	74615	0.698316210054	0.0354364454774	3.434676641e-05	Hard surface induced protein 3	
KID71554.1	666.953069631	75.3747242317	98	26498	0.990732052241	0.252736497437	2.4037316963e-05	Delta-aminolevulinic acid dehydratase	
KID71554.1	3.93692986597	0.679165715515	1	55605	0.592429738172	0.00161314319645	1.65531337181e-08	Multifunctional fusion protein	
KID71555.1	4302.38210282	61.9929817902	98	636	2.41842972573	0.202477621476	0.00818726102307	MICOS complex subunit MIC12	
KID71556.1	6233.97950964	13.9088696266	20	30	3.18694260034	0.193983245097	0.0269838289548	Mitochondrial ribosomal protein YmL8	
KID71556.1	727.713305416	7.47587692034	11	636	0.925723702822	0.0842230107395	9.24818671716e-06	Mitochondrial ribosomal 8	
KID71556.1	104.128605984	7.30114172536	10	29579	0.648063903105	0.030966818677	2.34064368739e-06	Ribosomal protein L17	
KID71557.1	285.784011648	2.0339037412	3	4433	0.800261106767	0.181032929637	2.47002205613e-06	Zinc c6 transcription factor	
KID71558.1	3529.68879577	68.7113313836	98	952	2.06401171204	0.117224617876	0.000357312947387	U3 small nucleolar RNA-associated protein 25	
KID71559.1	2876.32171709	74.9681081056	100	1465	1.7799103199	0.0743036268012	3.55430256955e-05	Eukaryotic translation initiation factor 3 subunit EifCf	
KID71560.1	1398.62168913	6.66824558783	9	554	1.15775535805	0.0156725414565	1.17712848779e-05	Single-stranded nucleic acid binding R3H	
KID71561.1	1583.59927807	30.0373849	42	2024	1.2456972432	0.0418905062164	0.00277818399114	Coiled-coil domain-containing	CWF18
KID71562.1	488.570144469	16.8942684871	26	12594	1.00689319424	0.417851253974	0.000198592114896	Pentatricopeptide repeat-containing protein, chloroplastic	
KID71562.1	30.8795387284	0.598676610579	1	3952	0.611249880011	0.0167887643013	9.72022018372e-07	GLOBIN domain-containing protein	
KID71563.1	319.982903154	61.6537259595	88	103782	0.727188654414	0.0173498467509	3.71870733432e-06	Bacterial transferase hexapeptide	
KID71564.1	1206.03127146	50.2993141471	77	6382	1.25020503104	0.335457119995	1.24431472616e-05	Swr complex subunit	SWC4
KID71565.1	729.895345579	41.9292507128	58	13194	0.928078352957	0.0870000869622	0.000508431785029	Endosomal cargo receptor	
KID71566.1	181.855908741	65.7647006753	85	310892	0.733687065954	0.13385572634	5.83748575324e-05	Casein kinase I like protein 1	
KID71567.1	264.969811096	39.3841155742	53	91330	0.723243988572	0.0514263873044	3.94311819366e-06	Voltage-gated potassium channel subunit beta	
KID71568.1	874.883600239	58.0776129231	81	12796	0.988171121565	0.0909667504961	0.000265185343373	Oleate-induced peroxisomal protein (Fragment)	
KID71569.1	2474.23123112	49.6453755639	77	1523	1.73436664093	0.291662708494	0.00464564914453	Letm1 RBD domain-containing protein (Fragment)	
KID71570.1	518.879896328	54.2050172459	76	34174	0.879495299938	0.154602226121	0.000208078128217	Free methionine-R-sulfoxide reductase	
KID71571.1	812.341152281	56.3782196621	94	17035	1.03506498943	0.226637843116	0.000523583394768	C2 calcium/lipid-binding domain, CaLB	
KID71572.1	1299.57074224	26.2116059154	35	2509	1.12059554486	0.020315184549	1.000779969e-05	WD domain-containing	
KID71573.1	261.006617207	6.84422166376	9	2015	0.796177095369	0.192026929652	8.78853547366e-06	C6 zinc finger domain-containing protein (Fragment)	
KID71573.1	305.539918376	54.2454824905	83	92304	0.71221596735	0.0	0.0	Zn(2)-C6 fungal-type domain-containing protein (Fragment)	
KID71573.1	62.9189386284	0.812908482773	1	489	0.626778845588	0.0219080568188	1.12346457046e-09	Zn(2)-C6 fungal-type DNA-binding domain protein	
KID71574.1	301.631252797	3.49375276335	5	6464	0.723700030427	0.024617977833	5.28344464096e-08	Membrane protein (Fragment)	
KID71575.1	1613.05254442	37.7117883991	53	2464	1.26653725769	0.0590835005805	9.92308693762e-05	DNA excision repair protein ERCC-8	
KID71576.1	2386.05772545	71.091155684	99	2106	1.68627138137	0.267616081913	0.000588388586023	Autophagy protein 5	ATG5
KID71577.1	224.339598819	3.37197151931	6	14417	0.683343340685	0.0068066032579	7.15471482103e-08	Collagen alpha-1(XXVII) chain B	
KID71578.1	899.229148777	43.9361838812	65	6380	1.1068898791	0.296514475558	0.00227737692441	MARVEL domain-containing protein	
KID71578.1	437.478920506	1.60558160483	2	36	0.772531364586	0.0142260308577	1.45904694142e-09	Membrane-associating domain protein	
KID71578.1	144.078492395	20.3614197416	29	53252	0.72438867559	0.144824449379	1.60230500912e-05	Integral membrane	
KID71579.1	781.414686205	39.2758451028	52	10320	0.918171169034	0.0294435166327	1.15368548297e-05	HyuA, N-methylhydantoinase A/acetone carboxylase, beta subunit	
KID71580.1	688.551502974	57.265877436	85	21612	0.986617603715	0.228653178111	0.000540906300914	Isoflavone reductase family	
KID71581.1	871.719474965	5.04239151103	7	157	0.996877382471	0.109785681307	0.00015906962891	Adenosine deaminase CECR1	
KID71581.1	494.608586788	30.4988548268	42	17838	0.892655046876	0.197755896707	4.9345274966e-05	Adenosine deaminase	
KID71582.1	2527.67685573	71.2930375649	95	1802	1.63899484132	0.0715540850693	2.16972556156e-05	An1-type zinc finger	
KID71583.1	2606.49817855	62.0607935985	91	1504	1.76307497708	0.246179025007	4.11204927067e-05	Endonuclease III homolog	NTH1
KID71583.1	305.003337205	3.07708705477	4	270	0.721531976357	0.0179823351967	1.91021867253e-07	DNA glycosylase (Fragment)	NTH1
KID71583.1	84.1868267848	1.35708266827	2	689	0.625002791794	0.00250575058412	6.63511342285e-07	ENDO3c domain-containing protein (Fragment)	NTH1
KID71584.1	926.321864524	70.6547789231	91	12860	1.21843978116	0.486624160163	1.15232073541e-05	S-(hydroxymethyl)glutathione dehydrogenase	FDH1
KID71585.1	2372.21607355	68.3661484093	99	2101	1.60970493117	0.133550231137	0.00184396217506	Nuclear pore complex protein Nup85	NUP85
KID71585.1	7.58330132858	0.769122239497	1	25069	0.594811707846	0.00335544643398	3.52333551335e-08	Aconitate hydratase	NUP85
KID71586.1	2058.48124663	74.4444558031	99	2832	1.56291083246	0.282098713798	0.000300774752065	Aconitate hydratase, mitochondrial	
KID71588.1	1959.92649393	17.5690296631	25	267	1.48332299058	0.206285855491	0.0010444799938	Putative inactive serine/threonine-protein kinase scy1	
KID71588.1	870.322912223	1.50984253	2	5	1.05648950329	0.223268960387	0.00138946985705	Protein kinase domain-containing protein ppk3	
KID71588.1	108.644776473	31.8170962987	45	283479	0.782298976976	0.280831975191	5.97677153275e-06	Protein kinase domain-containing protein	
KID71589.1	465.973647778	22.9205171524	33	18352	0.804294950491	0.0526515912605	7.40057678669e-06	Pyridoxal phosphate-dependent decarboxylase	
KID71590.1	222.679282796	60.6291091608	87	212013	0.748857903604	0.131666259002	0.000153660711706	Acyl-coa dehydrogenase	
KID71591.1	4695.15893491	4.64627685981	7	11	2.52918846661	0.115329775436	5.58313712445e-06	OMA1-metalloendopeptidase of the mitochondrial inner membrane	
KID71591.1	2707.06874436	10.0559723585	15	155	1.71365367812	0.0770057296311	0.000657183417943	Mitochondrial metalloendopeptidase OMA1	
KID71591.1	1457.68195992	1.3753762072	2	6	1.17949440434	0.0121145494561	4.54579716927e-05	TAM domain-containingmethyltransferase	
KID71592.1	1779.21553902	2.58985105211	4	34	1.33128828336	0.0558394039736	0.00035918226033	TAM domain-containingmethyltransferase	
KID71592.1	57.5935424065	7.80115689775	12	293002	0.666224506205	0.100352968514	7.96499207362e-07	S-adenosyl-L-methionine-dependent methyltransferase	
KID71592.1	147.704196324	0.633328474539	1	295	0.65446492444	0.0101567328918	8.87387004647e-06	Secondary metabolism regulator LAE1	
KID71592.1	93.865366286	0.621348476391	1	703	0.627546146514	0.0	0.0	Methyltransferase, putative	
KID71593.1	812.692104152	2.18899850394	3	44	0.920911136265	0.0110080000407	2.72911358068e-06	Kinesin-II 85 kDa subunit	
KID71593.1	466.361567738	22.7965475111	31	14489	0.859249110655	0.156043571926	6.95219334526e-05	Kinesin heavy chain	
KID71593.1	582.850023444	0.748426763943	1	3	0.823140009378	0.0	0.0	Kinesin-like protein-like protein	
KID71593.1	416.906854285	0.718238867589	1	18	0.760595903389	0.0072218988085	0.000277765338789	Kinesin-like protein Klp8	
KID71595.1	2993.06476687	68.9172253373	95	1285	1.9189616132	0.248410167546	0.00391588271689	Leukotriene A-4 hydrolase	
KID71598.1	7.58344381154e-08	0.642964532307	1	33410	0.592754558571	0.00519727999434	7.18878647645e-09	Glycosyl hydrolase	
KID71599.1	5743.89777756	3.06964335708	4	6	2.93976878962	0.0984467215774	0.00164580798711	duf1665 domain containing protein, partial [Metarhizium anisopliae ARSEF 549]	
KID71599.1	581.773090817	1.45166063567	2	218	0.880106581896	0.108296813764	1.71369448912e-06	WD40 repeat-like-containing domain protein	
KID71600.1	408.789907375	63.8115350364	95	68629	0.877361126963	0.233666710762	9.03654745997e-05	General amidase	
KID71602.1	717.482951065	7.19651528161	10	825	1.01880201822	0.267563277558	1.50343012273e-05	C6 finger domain-containing protein, partial [Metarhizium anisopliae ARSEF 549]	
KID71602.1	447.729888414	1.19072004442	2	58	0.781129469678	0.0227064189683	0.000155612974339	Lysine biosynthesis regulatory protein LYS14	
